"Id"	"Accession"	"Gene_name"	"Identification_type_10amol_1"	"Identification_type_10amol_2"	"Identification_type_10amol_3"	"Identification_type_10amol_4"	"Identification_type_50amol_1"	"Identification_type_50amol_3"	"Identification_type_50amol_2"	"Identification_type_50amol_4"	"Identification_type_100amol_1"	"Identification_type_100amol_3"	"Identification_type_100amol_2"	"Identification_type_100amol_4"	"Identification_type_250amol_1"	"Identification_type_250amol_2"	"Identification_type_250amol_3"	"Identification_type_250amol_4"	"Identification_type_500amol_1"	"Identification_type_500amol_3"	"Identification_type_500amol_2"	"Identification_type_500amol_4"	"Identification_type_1fmol_1"	"Identification_type_1fmol_2"	"Identification_type_1fmol_3"	"Identification_type_1fmol_4"	"Identification_type_5fmol_1"	"Identification_type_5fmol_3"	"Identification_type_5fmol_2"	"Identification_type_5fmol_4"	"Identification_type_10fmol_1"	"Identification_type_10fmol_2"	"Identification_type_10fmol_3"	"Identification_type_10fmol_4"	"Identification_type_25fmol_1"	"Identification_type_25fmol_2"	"Identification_type_25fmol_3"	"Identification_type_25fmol_4"	"Identification_type_50fmol_1"	"Identification_type_50fmol_2"	"Identification_type_50fmol_3"	"Identification_type_50fmol_4"	"Specific_peptides"	"Intensity_10amol_1"	"Intensity_10amol_2"	"Intensity_10amol_3"	"Intensity_10amol_4"	"Intensity_50amol_1"	"Intensity_50amol_3"	"Intensity_50amol_2"	"Intensity_50amol_4"	"Intensity_100amol_1"	"Intensity_100amol_3"	"Intensity_100amol_2"	"Intensity_100amol_4"	"Intensity_250amol_1"	"Intensity_250amol_2"	"Intensity_250amol_3"	"Intensity_250amol_4"	"Intensity_500amol_1"	"Intensity_500amol_3"	"Intensity_500amol_2"	"Intensity_500amol_4"	"Intensity_1fmol_1"	"Intensity_1fmol_2"	"Intensity_1fmol_3"	"Intensity_1fmol_4"	"Intensity_5fmol_1"	"Intensity_5fmol_3"	"Intensity_5fmol_2"	"Intensity_5fmol_4"	"Intensity_10fmol_1"	"Intensity_10fmol_2"	"Intensity_10fmol_3"	"Intensity_10fmol_4"	"Intensity_25fmol_1"	"Intensity_25fmol_2"	"Intensity_25fmol_3"	"Intensity_25fmol_4"	"Intensity_50fmol_1"	"Intensity_50fmol_2"	"Intensity_50fmol_3"	"Intensity_50fmol_4"
125982	"PAP_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	145	4743328.5	5873314.5	4553327.5	4218588	4572412	5013726	4621117	3950300.25	5483873	5654785.5	5075674.5	4532077.5	1911235.88	4632361	5432339.5	4000703	4789246	6004211	4777505	4496031.5	4077227	4603712	6057839.5	5519499	4158574	5542040.5	4878157	4920812	5196425	5730384	5963849	4833382	6654831.5	4946270	5366645.5	4828804.5	6724797	5362907	6149552	3224896.5
125129	"PAP2_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	3	232879.81	237276.58	157991.64	157946.14	202319.25	183582.09	150140.44	135314.89	232509.72	218609.7	182240.41	141052.11	192125.47	NA	195048.81	NA	188516.62	219874.91	NA	125713.27	170731.95	179474.69	198733.67	NA	172085.58	158436.7	175656.44	160153.69	253214.16	NA	165320.7	144072.72	NA	194767.56	152847.42	NA	213831.77	183032.22	156209.52	137296.52
126050	"PAR32_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	179	17644884	19168028	17065402	15104725	17405664	17025614	16028408	13582330	19644922	20344726	19861298	14800988	17367436	15938830	19189870	13272330	18986706	19812450	17756326	15362037	16806890	16348342	18763166	16104337	17212614	19272604	16641579	16400162	19771666	18863700	19320518	16447631	21776770	16516797	19014106	18141074	21101624	17614820	17749758	10324197
123755	"PAT1_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	303	19171262	22796344	18741764	17475126	20151366	21392820	18448500	15100024	22628596	23092804	20458024	17046054	19882170	18677702	20627534	14160171	18904830	21269680	19185266	16767247	19554928	18145810	20956258	18196462	18877400	20609436	16957006	17603954	20114460	19081438	21000932	18800668	24012730	19926576	21757388	19148054	24398942	20232720	22509932	10068742
124884	"PBP1_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	329	20876126	23451946	18852338	17296250	19791714	19596720	18440286	15876448	22748334	23134568	21305162	18000638	19413354	17992766	22058390	15658487	19958724	20933400	18486872	18356436	17931094	18601074	21453104	19378732	17952098	21698532	17982852	20366038	21107006	20207712	22796816	19819170	25112642	19117898	22630182	19419104	24395090	20049038	23411276	11120357
125854	"PBP2_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	9	343715.97	442518.09	278457.09	252162.19	319983.81	291702.22	329097.38	223061.48	357911.56	398885.25	363269.66	268249.28	287341.47	292548.97	330923.56	232462.05	299579.16	486209.75	293804.12	241784.62	389703.28	279804.59	418175.53	233197.16	367091.56	284648.5	308197.06	227665.28	356453.44	335988.47	334148	237131.72	433640.97	321073.06	285809.47	235764.75	357467.44	322214.06	291145.16	173874.7
124618	"PBP4_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	153	11041451	13108996	11315848	10585800	11503830	11860198	12647220	9053648	13591633	14363566	12864010	10355688	10843489	10709373	12284431	8962084	12479454	13117209	11761384	10345884	12230507	10923303	13560033	11413129	10373699	13993038	10505284	11915939	12490407	11797264	12790778	12426819	14247354	11093198	12259669	11214914	13856059	11458824	13311384	6582570.5
125187	"PBS2_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	89	8883089	10312266	8261939	7549109	8610488	9108737	7475091	7203034.5	9945194	9844252	8987606	7554742	7797447.5	8098810.5	8377749	6270080.5	8071905.5	9070037	7925281	7638334	7843752	7194430	8445280	7694643	7341175	9436955	7323242.5	8227843	9004053	8313864	8747043	8451512	11377910	7954343.5	9873776	8244418.5	10204504	8285279.5	8730178	488165.41
125686	"PCC1_YEAST"	NA	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	3	2244860.5	2533097.25	1431972.12	1889795.62	1866951.62	2317268.75	1642690	2019070.75	2495857	2390351	2384783.25	2065333.5	2228196.75	2209056.75	1464003.88	1066645.12	2425579.25	2408774.5	1760512.38	2369879	2104040.75	1404815.75	2561224.25	2443601.75	1929952.62	2632960.25	975060.5	177467.47	2527671.75	1858424.25	2634832	1925413.38	2062697.38	2257700.5	1918556.62	1535126	2715149	1467707.88	256141.56	197764.12
126447	"PCF11_YEAST"	NA	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	2	NA	430046.5	NA	NA	348721.75	425165.75	446106.97	NA	559559	513803.62	424012.28	NA	406247.44	NA	NA	NA	398980.91	NA	NA	NA	460354.19	388186.47	NA	NA	NA	NA	NA	NA	403012.72	393136.19	NA	NA	570391.62	434435.44	NA	NA	662165.75	NA	NA	NA
124567	"PCL6_YEAST"	NA	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	1	462805.22	496670.62	470528.69	359106.94	NA	388244.34	381339.97	382687.81	637200.75	442042.09	409451.94	357747.75	501408.72	NA	539042.94	320038.62	609063.38	444784.88	NA	NA	432335.66	373901.28	435812.25	343854.41	409498.59	440201.16	336920.16	340140.22	487844.22	450031.34	444042.22	460471.41	605035.75	367874.12	512057.78	496175.09	NA	378477.34	455318.78	262601.84
123802	"PCNA_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	256	59377068	65024624	56373464	55850068	56212428	62913872	57000488	50059920	66556964	66333180	63437372	57407452	57244108	54736972	64701628	49907876	59609068	66177692	57251024	54588464	55491388	56323200	66228388	63785752	55570464	66827948	53407816	61111232	59492132	58027892	66901704	63640108	71160808	56578296	67089120	59917900	74554936	57649088	66209448	35682356
125696	"PCP1_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	8	479112.88	593695.62	417606.97	487860.94	471948.16	571976.38	536624.06	454380.28	537416.56	682725.38	519703.44	465890.56	465273.56	426119.88	NA	NA	450867.81	602052.38	638833.88	NA	502707.75	499594.09	499687.12	446762.12	429229.41	NA	427296.12	501875.69	520715.41	496077.75	531140	537247.44	618969.19	481505.78	598488.75	NA	740541.12	446624.88	545242.5	419122
126429	"PCY1_YEAST"	NA	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	3	1471946.88	1369613.62	1394259.5	1130055.88	1467169.12	1344790.25	1367088.25	958362.19	1593014.38	1775865.5	1649167.12	1741288	1461104.38	1422525.12	1318389.75	1253698.75	1567832.25	1230286.12	1410570.5	1687162.38	1350215.62	1291792.12	1523570.62	1726491.25	1411309.88	1412286.75	1326780.25	1577010.12	1603440.62	1638155	1367083.25	NA	1587683.62	1304677.25	1485006.38	1348769.12	1470348	1329981.12	1615930	809019.94
126428	"PDAT_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	66	6815894	6658857	2800106.75	4778337.5	6760122	6351997.5	5678473	4893648.5	6901997.5	7172581.5	6860527.5	4795549.5	6174619	5438936	5712929	4564150	6071401.5	6505997.5	5746104.5	3938078.75	6359482.5	5367242.5	5994802.5	4200648	5909354.5	5442637	5550571	4734603.5	6745018	6134939.5	5339881	4298724	6718381	6108602	4108541.75	4776946	6410914	6062770	5763726	3147583.25
123775	"PDC1_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	4100	5815048192	6536712704	5416348672	4973934080	5618414592	5819553280	5437617664	4450321920	6489563136	6575338496	6068543488	5200569856	5519113728	5174610432	5811995648	4421493760	5732830208	6060711936	5363510784	4955415040	5724416512	5260530688	6046416384	5331435520	5316165632	5962966016	5005053952	5243147776	5998374912	5596069376	6037891584	5647120384	6854967296	5439980032	5804202496	5445848064	6936603648	5485813760	6305779712	3263302144
124830	"PDC2_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	43	1391105.75	1477650	1308108.88	1096812.12	1261287.75	1416050.75	224751.98	901811.06	1373449.75	1325262	1357275.75	1142786.75	1301818	1086048	1390131.75	950116.44	1101801.88	1732854.62	671160.31	1125436.25	1185948.12	1099053	1456088.75	1281719.5	607940.31	700047.56	1172801.75	716065.69	735487.38	660295.94	685228.25	2058624.88	896375.19	655036.38	648568.19	680309.62	792782.5	730068.56	730798.31	422085.25
123776	"PDC5_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	552	132640688	157750880	127159016	121856552	129335224	136557696	124111248	104213512	145837936	157032528	140710688	115609928	125574272	120793496	135090704	103301032	132575248	141651808	124743280	113695304	123134224	122784640	145570160	125447824	119791328	142473248	115159624	125903256	140940368	130931168	143807888	136822976	163331616	127595296	145499056	128227960	164351104	131467336	155552240	90461192
125876	"PDE2_YEAST"	NA	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	4	248171.41	242139	155532.88	2414859.25	1146563.88	1044652.44	NA	1065984.75	1527612	NA	1505378.5	1189268.88	244057.78	253540.16	356497.19	1147766.88	1047191.44	1679607.75	1228548	2455921.75	1084876.88	1557350.38	1514883	1204619.88	424832.97	NA	297783.81	1374271.38	1252852.62	1159613.88	406298.78	1473650.5	1775729.62	330831.28	NA	1391816	2100438.75	1391496.5	612439.44	1062420
123660	"PDGFB_HUMAN_UPS"	NA	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	129	292463.94	NA	507891.44	165826.8	844209.69	514569.56	334077.91	NA	751998.81	751953	435344.03	245128.12	331836.09	531015.19	742975.75	153794.62	961458.94	732474.5	1544349.12	NA	3331376.75	4580017.5	4782412	1976526.25	16969468	21113878	15649180	17012650	39388340	35924428	36985820	33887156	112775392	87611424	92463808	79585984	219654448	170396080	199212112	88050384
124485	"PDI_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	748	192700512	217740384	174942384	165294016	182380624	194796512	179281568	147954320	213465744	218400384	200582928	165770432	179780432	170802896	194643648	147136496	185300912	204601440	175634320	160357840	185119088	174607440	203818336	181321664	180083232	198497552	172061008	175163008	206062624	191672976	208907216	185590880	228957008	176509360	196907184	180503632	227867968	186247872	210543040	121898080
125399	"PDR1_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	42	3386233.25	3266685	3362534.75	2953432.75	3041632.75	3271204.75	2871821.5	2943224.75	3728738.75	3920876	3832861.75	3433572.25	3398076.25	3662308.75	3367259.25	2469034.75	3490964	3521682	3478582.5	3474318.5	3006549.5	3413695.5	3848367.5	3657275.75	2921667.75	3721027.25	2810650.25	3649903.25	3928138.5	3296707.75	3553604	4138134.25	4549983	3322126	4504267.5	3589925.5	4022064.25	2420477.5	3847001	1919022.75
124455	"PDR10_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
124453	"PDR12_YEAST"	NA	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	5	NA	1142561.88	1037819.75	875029.56	NA	1069082.62	865991.19	1014264.62	1972804.5	1234574.25	971980.56	976052.19	1519868.12	947997.94	1077801	897581.75	NA	1122514.25	1113829.88	1003253.56	1078205.5	1014936.5	1303390.75	1165589.75	1698811.25	1315056.38	855370.69	1546218.25	NA	917241.88	1026081.62	913331.38	NA	1024714.94	1114852.75	1335962.62	NA	NA	1160996.25	680073.81
